person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
-0.10410495,-0.10819395,-0.80667436,-0.725598,-2.547469,-0.5936823,-0.23941478,-0.35439476,-0.5664467,0.03638543,0.011405783
0.07269918,-1.060762,-0.3010079,-0.738866,-0.14922713,-0.4368134,0.25202194,-0.8537297,-0.50160104,0.0069213375,-0.0337868
0.05080214,-1.1542779,0.022362849,-0.8039111,-0.016207702,-0.2516528,-0.07110792,-0.04165891,-0.7349603,-0.026308252,-0.026403608
0.15369508,-0.93112,0.04725191,-0.84752977,-0.23157892,-0.27376556,-0.074953996,-0.2694833,-0.96432465,0.033713285,0.107798755
-0.058744125,0.31862518,-0.1949646,-0.8888964,0.25808373,-0.2770169,-0.21070905,-0.21710503,-0.6306978,0.062715486,-0.15505412
-0.18450138,0.9333773,1.7924522,-0.99262285,0.7722394,0.0035105585,-0.016635947,0.06696736,4.033959,-0.0016337559,0.044814873
0.027366,0.2807922,0.2606585,-0.82042354,-1.2169075,0.1865726,-0.19023718,0.44355813,-0.721473,0.13051379,0.06720811
0.108614214,-0.9105958,-0.1983933,-0.8614213,0.3500315,-0.67134356,-0.18649791,-0.3458633,-0.60055006,-0.038170896,0.0021729956
-0.14556885,-0.42620993,-0.25507554,-0.836417,-0.06582342,-0.52085316,-0.087448716,-0.8509595,-0.73932153,-0.0038454907,-0.2332319
0.055533223,0.91436684,1.799739,-0.71890736,-0.07394257,-0.34691584,-0.058847573,-0.11370993,4.4152,0.002368425,0.041349314
-0.11357063,-1.5007782,0.21974982,-0.62888885,0.4782922,-0.21823885,-0.13376053,0.20042941,-0.5911012,0.12665606,0.04275903
-0.033487655,1.1660018,0.23705983,-0.7989712,-0.04687901,-0.22019668,-0.41425508,-0.7091819,-0.7780146,-0.0013539093,0.039935682
0.11161124,-0.51013744,-0.2679146,-0.6485227,-0.048259776,-0.45615846,-0.117795065,-0.76758814,-0.22724473,0.00876429,-0.11052411
0.08338733,-0.8797569,0.16880113,-0.8305822,-2.1260834,-0.68502754,-0.119721584,-0.5179575,-0.9818008,-0.03358886,-0.006189487
-0.11548947,0.247292,-0.19951653,-1.0197614,0.32257932,-0.7429136,-0.1305028,-1.3472126,-0.6575688,-0.0071020974,0.010516585
0.084642425,0.1798547,-0.014731105,-0.64117783,0.3697044,-0.39286274,0.11785813,0.048683904,-0.20617859,0.025755337,0.014704394
-0.28922066,0.4096858,-0.36000177,-0.7588777,0.28493854,-0.719684,-0.10123263,-1.2010959,-0.50460535,-0.015015693,-0.17392462
0.059943568,0.49113724,-0.10239303,-0.87394476,1.2632449,1.5696256,-0.05218701,1.0165342,-0.2948215,0.040675286,-0.18891145
0.0015680273,0.172932,0.10569125,-0.7266399,0.042780053,-0.18259631,-0.060449608,0.4226696,-0.6132002,0.19286448,0.114213884
-0.028463144,-1.0269011,-2.4088454,-0.841249,-0.6972477,0.40001923,0.6228236,0.4858127,1.5665791,-0.20789899,-0.15462336
0.035360504,0.35834605,-0.043397147,-0.8122426,0.35668722,-0.42795154,-0.047456503,-0.18231231,-0.39210403,0.026901197,0.050727632
-0.06472661,-0.2031113,0.13255695,-0.74378645,-0.2817554,-0.47231394,-0.16382855,-0.78015226,-0.90570074,0.028833726,-0.07653222
0.013222026,-0.59382814,-0.30564088,-1.0339186,-0.9119973,0.83159167,-0.08275517,0.25821042,-0.3104436,-0.07284524,-0.067673
-0.010450098,3.1249056,1.1683857,-0.864791,-0.33318084,0.55728805,0.014385325,0.34788686,4.2299924,0.022565426,-0.015427369
-0.089376405,0.3400186,0.15730476,-0.92009836,-0.035636555,-0.507388,-0.05784351,0.23579593,-0.8018503,0.12069812,-0.21724364
-0.38987923,0.33089864,-0.09291009,-0.76067126,0.15702024,-0.39548767,-0.19820409,-0.07939174,-0.7017169,0.04305247,-0.5953103
0.0040864525,0.28395647,0.21312742,-0.990668,-0.24495953,-0.25781694,-0.1403669,-0.49076644,-0.74229056,0.031347655,-0.021662137
-0.061239455,0.0027774249,1.9071072,-0.7191195,-0.109822474,-0.14393331,-0.00030964473,0.08431631,4.6872735,-0.090687096,-0.17121112
-0.040337708,0.18285654,1.6913995,-0.9205756,-0.18165496,-0.19283676,-0.08082225,-0.091627456,4.911834,0.025155801,-0.07377744
-0.037611615,0.5389744,-0.26934648,-1.1243471,-1.7080182,1.0834005,-0.03214711,0.2735982,-0.3355698,-0.008363469,0.068197936
-0.12810244,1.4928596,2.0561433,-0.18887123,0.8560945,-0.34179422,-0.07130036,-0.3920768,4.447599,0.0052076415,-0.17000264
-0.044235133,0.37051958,-2.4455888,-0.81824386,-1.7629015,-0.5232089,-0.021394812,-1.1638476,2.22434,-0.023834134,0.07911775
-0.046527628,-0.52321434,-0.29253244,-0.79794973,0.0018291995,-0.33705825,-0.405773,-0.41949493,-0.47224027,0.01574678,-0.17401631
-0.060648147,0.97707593,0.29758307,-0.5716435,0.009995016,-0.5538906,-0.102912016,-0.90846217,-0.8684062,0.007139056,-0.04865041
0.08605211,0.029427126,0.08731345,-0.77371234,-0.9894656,-0.01741802,-0.19477512,-0.093046196,-0.8587194,0.07391775,0.08097015
-0.009086506,-0.6215145,0.120216265,-0.81238574,-0.17658238,-0.4395225,-0.17377359,-0.68086815,-0.8792459,0.012079279,0.03588072
0.1303196,1.2544922,0.5561258,-0.12671824,0.6289707,2.7227204,0.11863606,0.42619807,-0.34605616,0.009914859,-0.04963752
0.035035852,0.21514612,0.25606352,-0.34717262,-0.080284156,-0.67248267,-0.09014036,0.57327616,-0.6943341,-0.36221853,0.028158657
-0.0020041054,-1.5868568,-0.23333652,-0.8034313,-0.26820692,-0.4658352,0.050504114,0.24730046,-0.50145584,0.004995032,0.0015998153
0.1028228,-1.0164878,-0.29589432,-0.58408505,0.35006407,-0.48941267,-0.2247607,-0.15688464,-0.32301143,0.0050843074,-0.05888378
0.093295604,-1.0915086,-0.24072848,-0.4800213,-0.21096906,-0.10804753,-0.082305744,0.004670948,-0.5710675,0.087515876,-0.047751773
-0.14548714,-0.25365132,0.09309701,-0.9414406,0.5915306,-0.49092263,-0.112521484,-0.1185408,-0.77791625,0.06255008,-0.07712719
0.083349414,-1.0530398,-1.7429111,-0.5944285,0.8975504,1.2715974,-0.18297817,0.8679493,-0.41100466,-0.24982269,-0.15977871
0.033307005,0.10357858,1.648343,-0.61697525,-0.118689425,0.0535072,0.048965238,0.24812625,4.496482,0.05377781,-0.056892812
0.02744866,-0.4667322,-0.2953891,-0.8850346,-0.18623069,-0.42914772,-0.20171574,-0.7857577,-0.6374766,0.013163877,0.02029501
0.056338616,-0.20990437,0.09059128,-0.77380127,0.105349675,-0.55077446,-0.0013205195,-0.6500007,-0.99802405,0.02883679,0.00028633003
0.012229136,0.69113404,-0.9339809,-0.70273465,-0.46166703,-0.0122273555,-0.063691236,0.046189126,-0.38368708,-0.32914925,-0.12272009
-0.06957995,3.0200539,1.2009326,-0.8233721,-0.5235416,0.41237536,-0.15911828,0.24487585,4.2857184,0.0013574025,-0.15276776
0.0913654,0.4496526,0.21818818,-0.8963617,0.009405494,-0.47790185,-0.08157632,-1.1398952,-0.73089945,0.01063698,-0.014184493
0.047675215,1.259574,0.13105495,-0.7459614,0.063763276,-0.4242402,0.13606149,-0.6378372,-0.771549,0.009671651,-0.033234477
0.017530952,-1.234535,0.06487834,-0.8246841,0.080026396,-0.6772624,-0.199188,-0.43194205,-1.0646845,-0.016932396,0.012156309
0.056287542,-1.1326959,-0.461381,-0.4780004,0.49640864,-0.70754457,0.13119358,-1.5439708,-0.4310626,-0.010878099,-0.13074788
-0.11593328,-1.1826143,-0.47431955,-0.8373897,0.3797551,-0.49228638,-0.06518106,-1.2659446,-0.4207895,-0.0005292286,-0.0698504
0.15678866,0.027676946,-0.84657735,-0.98734105,0.05735005,-0.49261105,-0.58896714,-1.215647,-0.35609242,0.040901985,-0.09439946
0.075935006,-0.72067857,-0.28769314,-1.040643,-0.030654933,-0.54953194,-0.12878607,-1.6283947,-0.558404,0.0001469661,-0.12907347
0.08741734,0.0767212,0.21224044,-0.70472497,-0.21823363,-0.38206315,-0.090951525,0.41296563,-0.8509099,0.18093209,0.06309139
0.03850009,-1.5247917,0.25600812,-0.7781158,-0.23558299,-0.46657875,-0.16184354,-0.82132703,-1.0679483,-0.0068028276,-0.05750158
0.08835026,-0.73327273,-0.28636786,-0.90245324,0.5101637,-0.22254334,0.03358159,0.023958564,-0.33345953,0.11089922,-0.12355455
-0.013151871,-0.3383319,-0.029750105,-0.87056273,0.1053381,-0.54369104,-0.12889057,-0.53314835,-0.7579695,0.034665365,0.04364441
0.08644562,1.0019479,-0.25463304,-0.87969947,-0.15825774,-0.08996744,-0.29222205,0.19246082,-0.50845385,-0.23077069,-0.14232615
0.15094522,-0.3582679,-0.23589003,-0.735013,-2.3056822,-0.8347765,-0.031053793,-0.7125318,-0.46999004,-0.012766264,0.11886702
-0.076900385,0.12680113,-0.09452521,-0.93732154,0.2906391,-0.50846314,-0.16009794,-0.035274,-0.6898576,0.037241414,-0.12988125
-0.096808836,-0.87832963,-0.30227068,-0.80270296,-2.001714,-0.63843393,-0.14554611,-0.49842432,-0.7900159,-0.04789102,-0.14851753
-0.13606924,0.9151692,-0.53790474,-1.1808705,0.6444267,-0.3773528,-0.19395682,-0.28683546,-0.4749245,-0.01181497,-0.023608916
0.7145279,-0.35128564,0.21355887,-0.61731744,1.3969159,0.18891665,-0.08145535,-0.15503383,-0.73150134,0.09131349,-0.029012725
-0.03900118,-0.12660493,-0.25272557,-0.46810618,-1.8275294,-0.8606785,-0.29042998,-1.1403774,-0.3728255,0.0012267306,-0.31021336
-0.059816632,-0.63357425,-0.34910473,-1.038902,-2.1601353,-0.7379855,-0.0968946,-0.64634615,-0.5359436,-0.015815921,-0.094728984
0.054361243,-1.0963314,-0.35623428,-0.6948614,-0.06977046,-0.53661996,-0.15381505,-0.8755741,-0.73028517,-0.064275905,0.0031797949
0.035664737,0.6929044,-0.18453774,-0.64941555,-0.12805279,-0.13575305,-0.16304944,-0.18755099,-0.35070795,-0.16543657,0.06527195
0.032864142,-1.4074581,-0.35222796,-0.6301354,-1.8453221,-0.9418379,0.22506817,0.74337155,-0.48684967,0.048716336,0.01953805
0.159126,-1.3330824,0.12253569,-0.6845189,0.71610963,-0.5257844,-0.1638532,0.32290217,-0.78533715,0.07294052,-0.31066075
0.08242171,-1.3621756,-0.20185922,-0.86430985,0.2699066,-0.18093193,0.06664135,0.055702575,-0.1433531,0.13125904,-0.10141535
0.12306287,-0.6454748,-1.0004542,-0.46352428,-0.49479192,0.9118938,0.47729036,0.6799286,-0.50410336,-0.15734114,-0.16018686
-0.2587939,0.46038732,-0.008701963,-0.63098764,0.0814628,-0.5338899,-0.12187856,-0.47042668,-0.79357314,0.034895886,-0.15459855
0.09543834,-1.2983218,-0.81187594,-0.34489894,-2.1370454,-0.30347234,0.25498256,-0.71798664,-0.55902034,0.024425339,-0.08073681
-0.04161276,-1.2803589,0.15021794,-0.81209856,0.24887766,-0.54416615,-0.2533221,-0.20695516,-0.84805244,0.05774849,0.004570461
0.12248502,-0.7077192,-0.39737874,-0.24617246,0.16993476,-0.23398459,0.6775999,-0.22676088,-0.5432668,0.037028518,-0.075317845
-0.07403789,-1.6019423,-0.33568478,-0.76139575,-0.31819856,-0.4844306,0.08858604,-0.2908802,-0.28603193,-0.012688043,0.03625014
0.11212385,-1.3429178,-0.4134246,-0.44242957,0.18203054,-0.6797063,-0.2607679,-1.8112817,-0.48744106,0.012931777,-0.13186568
0.02620262,-0.18269943,-0.13534223,-0.88968796,-0.35012242,-0.3163212,-0.00588081,0.098954245,-0.4347494,0.054203227,-0.14678907
0.110593244,0.13168602,-0.17507789,-0.4178505,0.04635445,-0.38364026,-0.11738853,-0.81346583,-0.40107,0.014712976,-0.06453278
0.025670182,-0.09844073,-0.313529,-0.7048589,0.026655128,0.09990921,-0.2326175,0.65272653,-0.3601541,0.13421667,-0.14616142
-0.019790111,0.11595138,0.30129993,-1.4741266,-1.5336378,1.0761533,-0.117163345,0.5739106,-0.7778617,0.03195139,-0.17243794
-0.016234394,0.05997223,0.10011965,-0.60387,-0.13598908,-0.45893496,-0.07477353,0.4307193,-0.61884016,0.10270078,0.058901753
-0.02759317,-0.10094719,0.16297859,-0.9706677,-0.24369466,-0.48063606,-0.16440567,-0.8157021,-0.7973133,-0.001862262,-0.029150255
-0.040908046,-0.0790659,-1.4299952,-0.8299685,1.3967878,1.4702517,0.10434194,0.9342467,1.1208329,-0.028437449,-0.099142894
0.06610027,-1.4046006,-0.4806699,-0.717734,-0.31654623,-0.14913148,-0.16718712,0.521848,-0.4068444,0.1388248,-0.06526383
-0.2583287,-0.8645578,-0.27072448,-0.90562516,0.16432564,1.1996256,-0.06457397,0.8021513,-0.1348197,-0.08562532,-0.026886344
-0.09314381,-1.4856845,0.1983875,-0.8159766,0.3930805,-0.13941793,-0.13355327,0.6648608,-0.6634114,-0.27108908,0.05858729
0.062294886,-0.56416416,-0.07902377,-0.791212,1.605422,1.7776704,-0.15620524,0.92180556,-0.22101583,-0.013439188,-0.11742391
-0.1047137,0.62239766,0.1038846,-0.6749734,0.5841857,-0.7022464,-0.20386386,0.18992482,-0.8131321,-0.40519804,-0.10820452
-0.053260066,-0.4235957,-0.4524264,-1.1556323,0.24424618,-0.4374668,0.52067935,0.49654293,-0.33541813,0.10183385,-0.0021365897
0.08255013,-0.05950493,-0.21821344,-0.52475923,0.3603776,-0.43297157,-0.07292928,-0.13084559,-0.5532712,0.024506383,-0.07231895
-0.21301481,-0.93302095,-0.39787528,0.45948178,0.46678972,-0.6766961,0.1296206,-0.7555144,-0.39631304,0.0043431357,-0.1519739
0.07421706,-0.390886,0.34067568,-0.65689754,-1.8950796,-0.94259584,-0.17492214,-0.7190714,-1.1633973,0.023986949,-0.049296174
-0.027921608,-1.4929509,-0.39305907,-0.7153564,0.09803403,-0.5106463,-0.019192511,-1.4396893,-0.5218486,-0.029256409,-0.19442497
-0.019484006,0.5298144,0.75649804,0.22007586,0.84567684,2.28149,-0.037074815,1.2194624,-0.251774,0.0003230354,-0.14198022
-0.01773324,-0.29190052,-0.038903065,-0.9465708,-0.05497662,-0.8408772,-0.43334165,0.42762738,-0.7713689,0.11696078,-0.05654702
-0.0076520867,0.44458437,1.6012748,-0.86276436,-0.41247126,0.71974987,0.11263805,0.6533794,3.8177774,0.05943839,-0.13561256
-0.057246953,-0.26454046,-0.90873563,-0.7947475,-0.32716778,-0.4141075,-0.07068032,-1.6349276,-0.44106132,0.033947896,0.07555794
0.5923666,-0.71787286,-0.21433462,-0.4775347,1.0022027,0.0798902,-0.061692663,-0.21180989,-0.40916717,0.06480313,-0.008300895
0.027174037,-0.7885164,-2.253198,-0.83070886,-0.23995785,-0.23473534,0.04932691,-0.5249113,1.7303665,-0.0060520214,0.03219271
0.042059645,-0.66717535,-0.16077667,-0.5584341,-1.9168787,-0.8649328,-0.14241768,-0.84405196,-0.48325175,-0.0078008845,0.049880024
0.023952482,-1.2951615,-0.24357209,-0.77799356,-0.22777109,-0.30915734,0.12634346,-0.20921448,-0.07859112,0.02893616,-0.006595318
-0.068272755,0.1604884,0.07160022,-0.64825606,0.001144422,-0.43824598,-0.1030727,-0.3374176,-0.76693857,0.04228837,0.01070053
-0.027578156,0.35901928,0.28092462,-0.83859116,-0.25494564,-0.36412445,-0.14609176,-0.812153,-0.69678646,-0.019686885,-0.13610321
-0.17153186,-0.95175576,-0.1448457,-0.75509113,-0.28120682,-0.24121669,-0.115103744,-0.09539402,-0.55387515,-0.014934628,0.05685933
-0.031262357,0.18873681,0.1231924,-0.90608644,0.373994,-0.25461555,0.1395346,0.2275972,-0.5599588,-0.14595258,0.031775765
0.033198413,-1.0155458,0.24277599,-1.4831805,-1.5868295,1.0416988,0.0063430243,0.49620694,-0.7909616,0.2175051,0.0379287
0.034492366,0.6722675,0.21369483,-1.1315975,-0.09471483,-0.45262083,-0.1024726,-0.10366755,-0.8789009,0.029034175,-0.14327738
-0.024763525,-0.642666,0.36875364,-1.3394537,-0.8172675,0.814586,-0.15981355,0.50853854,-0.5813118,-0.08338345,-0.091892816
-0.011921206,-0.78509706,0.024836654,-0.8252248,-0.14339955,-0.65347743,-0.18645069,-0.80467963,-0.891375,0.022054495,-0.043257546
0.035644073,0.019828921,0.14697905,-0.5388914,-0.20046982,-0.6571288,0.053143997,-0.8880933,-0.9144151,0.02113021,0.11935517
0.1846984,-0.73127085,-0.094188906,-0.76045394,-1.090068,0.34992397,-0.07485533,-0.18174303,-0.3582449,-0.014889812,0.091745585
-0.06038763,-0.93954605,-0.20467637,-0.78364015,0.5626115,-0.3517904,0.31936914,-0.032583315,-0.32646203,0.0022502644,-0.053263046
0.070243135,0.92249185,0.16081798,-0.95461196,0.007127514,-0.23369093,-0.10391013,-0.26281005,-0.86785114,0.033666074,-0.075768165
-0.007968806,-1.2836477,0.065805994,-0.64554256,0.11384023,-0.5946585,-0.22845668,1.202755,-0.61608815,0.17914802,-0.09765195
-0.0015464048,0.44355038,0.19943348,-0.79776275,-0.12482947,-0.44327533,0.0063056736,-0.43417433,-0.7943112,0.014558573,0.00882337
-0.034548745,-1.6071272,0.17141674,-0.69525945,-2.013825,-0.92225224,-0.14395238,-0.7301596,-1.0200936,0.023969296,0.052619267
-0.034035422,-0.3707308,-0.24538575,-0.7045835,0.48465866,-0.43454766,-0.024577735,-0.77136016,-0.44017914,-0.018163528,0.12867382
-0.08147836,-0.77292013,-0.30349642,-0.87687296,0.49897516,-0.14399111,-0.23441993,-0.049469277,-0.5606284,-0.030092878,-0.03954595
0.022798572,2.011102,0.69554645,-0.49025917,1.3573674,-0.48442203,-0.040610433,0.022986937,-0.4913535,0.03202061,0.09350382
-0.09437542,-0.557535,0.25812745,-0.95854473,-1.9647083,-0.7690506,-0.036734264,-1.251687,-1.0553007,-0.013278049,0.020748967
-0.10533525,-0.5477219,-0.08999279,-0.59740764,-0.36726242,-0.26737827,0.05924044,-0.017736234,-0.29285303,0.04686071,0.036082752
-0.01093919,-0.078121066,0.18324298,-1.4489554,-0.654161,0.83450806,-0.117684335,0.59760755,-0.41133776,-0.15802278,-0.15434909
0.06129037,0.49829277,0.3804603,-1.1771672,1.1912762,1.5164182,-0.23340385,0.925817,-0.5945016,0.04593399,-0.057455003
0.034452528,-0.9435392,-1.1617217,-0.36329398,-0.53017,1.2306608,0.23077364,0.6794321,-0.19837905,0.06823052,-0.08453897
0.0122812325,-0.37593317,0.32362586,-1.0901527,1.6657645,1.9869548,0.013526483,1.2218317,-0.4380212,-0.029152518,-0.03018066
0.06619774,0.7775382,0.93959445,0.52632886,-0.31653708,1.9612353,-0.15815666,0.8857071,-0.47188073,-0.1127402,0.018839471
0.017698184,0.11498489,-0.7398558,-0.668389,-2.4803677,-0.61310244,0.07530094,-0.3241342,-0.4640427,0.04450166,0.00542077
0.10912897,0.47260985,0.19703858,-0.8027239,-2.2484763,-0.9183718,-0.28941312,-0.87359583,-1.0381895,0.0050008316,0.048559383
-0.041097242,-1.2538116,-0.28061935,-0.8078281,-0.60437083,1.0495774,-0.07897558,-0.04360907,-0.39576456,-0.015985921,0.01774309
0.06794145,-1.6957594,-0.3220299,-0.46968067,0.02719896,-0.5176915,0.030407049,-1.816164,-0.54940426,0.024630578,-0.09616711
0.07153433,6.9124937,-0.672884,-0.5679111,-1.0989857,-0.18653569,0.25821403,-0.21673687,0.9925597,0.026643395,-0.10268129
-0.098174706,1.1571586,-0.054008525,-0.7195456,0.5252161,-0.47148752,0.0626547,0.057352267,-0.6800176,0.056461096,0.05688933
0.08090346,-0.760988,0.07991595,-0.7092915,-1.1479102,0.6361685,-0.19990924,-0.23373125,-0.88581985,0.072403066,0.08483713
0.11798766,-1.2444915,-0.26716498,-0.74093986,-1.9733547,-0.824123,-0.07369461,-1.0343231,-0.41959235,-0.012069336,0.074198596
0.07437626,0.6604414,0.18781413,-1.0920324,-0.11239127,-0.6381864,-0.11359052,0.4102621,-0.6735913,0.1111909,0.0655798
-0.06769223,-0.57951564,0.0651036,-0.8845836,-0.22992535,-0.26561788,0.13067503,-0.041931637,-0.79234284,0.031045316,0.05052588
0.04285372,-0.00052195974,0.19419631,-0.7895638,-2.3554802,-0.6389653,-0.22689709,-0.74960136,-1.0321954,0.022397611,0.059154496
0.10225001,0.35909578,0.19717823,-1.0211767,-2.396469,-0.70380753,-0.1479629,-0.36699122,-0.8814043,0.009772768,0.038638815
-0.18494725,0.08401586,0.1933091,-1.0093958,0.7087134,-0.25946018,0.057434954,-0.26477897,-0.8495946,0.0349798,0.032607466
0.06310898,-0.95004624,-0.22919187,-0.74138,-1.2535213,0.31218034,-0.10936828,0.41353032,-0.2758684,0.057187714,0.020300856
0.041285735,-1.2117124,-0.3147115,-0.32799834,-0.023997568,-1.6137213,-0.15188758,0.37994277,-0.44942516,-0.04605547,-0.09093412
0.031047989,-0.7960765,0.29111373,-0.914784,-1.998236,-0.7866168,-0.10125615,-0.7994128,-0.95780104,-0.01337169,0.0736493
-0.011802072,0.16605082,-0.6599502,-0.8548872,-0.42163667,-0.20531136,-0.098818794,-0.11938298,-0.56442446,0.07210519,-0.012297005
0.05463434,-1.3357494,0.26046512,-0.8520436,-1.11371,0.008534179,-0.16111112,0.29955468,-0.7791902,-0.1266778,-0.12210163
0.057503063,-0.598293,-0.3842748,-0.81713164,-1.7738719,-0.80865186,-0.11665704,-1.195572,-0.6098964,-0.03850837,-0.0050933724
0.09328331,-1.139369,-0.76462966,-0.52633995,-1.9245318,-0.7589322,-0.08601221,-1.084294,-0.5658265,0.015030837,0.011412206
-0.23356771,2.624305,-0.018824348,-0.6754047,-1.0156381,0.13300796,-0.7363424,-0.13708891,-1.8118136,0.007922068,-0.009849994
-0.017111158,0.96643734,-1.7153327,-0.7016304,-0.48291197,0.6022299,0.18537074,0.8030227,1.4510989,0.09916729,0.054645576
0.014141763,-1.2179952,-0.31428054,-0.7805738,-2.1003895,-0.61868143,0.27215722,-0.4514711,-0.56802005,0.00972,0.0055687535
-0.07557047,-0.054922394,0.6684552,0.23071988,0.16497108,1.9006643,-0.080492385,0.36079478,-0.6812287,-0.00027463632,-0.094145015
-0.023576658,-0.76021075,-0.30323517,-0.76802033,-0.13676362,-0.70443934,-0.15929346,-1.4770561,-0.89597476,0.004664037,-0.0082277
-0.09224891,5.4918933,0.11104076,-0.8341686,-0.029873336,-0.5735343,0.1561345,-0.174081,0.5108807,-0.006069131,-0.0026737687
0.0077857557,-1.1283569,0.055785,-1.0005122,-0.071586736,-0.15570924,0.10805585,0.5754305,-0.5248671,-0.30644125,-0.523415
0.002707192,-1.2200179,0.29175505,-0.6246489,-2.142814,-0.5254429,0.052860603,-1.0156124,-1.0244676,0.0108002545,0.090607904
0.2708362,-0.6863628,-0.14151306,-0.60238326,0.25570872,-0.62450105,-0.10153632,-0.5755677,-0.55730736,0.027347181,-0.021681355
0.032380134,-0.7172644,1.662536,-1.1157496,-0.36843696,0.6460231,0.42254385,0.32524553,4.154954,0.015536994,-0.05656625
0.097500116,-1.1668398,0.31394225,-1.453986,-1.4264582,1.2081732,-0.12872045,0.5269624,-0.55012965,0.0984612,-0.0898075
-0.17020756,1.8924625,-0.020323789,-0.9651976,-0.013838493,-0.40915802,-0.7017992,0.24976294,-2.1095953,-0.24024941,0.0607628
-0.18080832,-0.9908767,-0.36575863,-0.6548559,-0.21389058,-0.5709092,-0.061886705,-1.2259692,-0.57227194,-0.0166942,0.0037158541
0.0324288,-0.20011579,-0.22488219,-0.6821683,-2.3328934,-0.72692984,-0.11400019,-0.45509773,-0.6287576,-0.0028229663,0.18448475
-0.06390354,-0.85218424,0.032738745,-0.8411317,0.10979359,-0.37732852,-0.11621069,-0.6250161,-0.9952353,0.03931557,-0.047616016
-0.09043953,-1.7546273,0.22765566,-0.8769193,0.78602004,-0.49542388,-0.32884526,-0.4732175,-0.87498105,0.034838397,-0.028244382
0.09292889,-1.3485467,-0.26381284,-0.92981476,-0.35937843,0.026539164,0.23942678,0.3281278,-0.22334293,0.08865196,-0.121424355
-0.101743326,0.8634217,0.7521583,0.50394106,0.3087378,1.8860488,0.03047321,1.2513584,-0.54707396,0.038848575,-0.010180712
0.07529562,-1.3400528,-0.1435609,-0.7922081,-1.3540068,0.053078827,-0.02962085,0.40680733,-0.48772362,-0.20659669,0.062482085
0.03256755,-1.0143534,-0.87441385,-0.24603376,-1.9706873,-0.7011648,-0.32995218,-1.1016068,-0.21057554,0.017669158,-0.040658653
0.06733349,-0.3551581,-2.2754655,-0.84719455,-0.16048779,0.07980793,-0.012895013,-0.8373154,1.5820347,0.0013313796,-0.084797524
0.042224467,-0.07019416,-0.20865338,-1.0639881,-0.109397456,-0.4690301,-0.15030521,-0.86646104,-0.5283822,0.001975059,0.14401098
-0.05945114,-1.5174421,-0.7838152,-0.7539236,-2.0507123,-0.76744485,0.07399356,-1.081928,-0.59836775,0.027544217,-0.006171191
-0.13489982,0.16141607,1.856417,-0.8848537,0.06299646,-0.2520176,0.030913565,-0.18128872,4.9516654,0.015020948,-0.033425357
-0.055277098,-0.35236403,-0.29865125,-0.7466655,0.38259405,0.09137012,0.24837479,-0.3391236,-0.52008855,-0.14923376,-0.05005995
0.056591447,-1.9168265,-0.24773233,-0.54396695,0.25743103,-0.6960068,-0.13253891,-0.3276998,-0.6304598,-8.633392e-05,-0.042185105
0.08194673,0.0981886,0.20232233,-1.4214431,-0.588635,0.5928081,-0.28488988,0.66893363,-0.5710171,0.003534778,0.0026720697
-0.0045402953,0.11669061,-0.23575988,-0.44793507,-0.046291083,-0.45190403,-0.06855064,-0.77274543,-0.29339755,0.004853589,-0.09191774
0.061706834,-0.89731306,0.13989082,-0.5395708,-0.94122845,-0.0778824,-0.22822273,0.023971701,-0.58016926,0.08190648,0.052288838
0.015122045,-0.32561028,-0.37945887,-0.77301157,0.33638296,-0.6649398,-0.10679061,-1.3716424,-0.36591795,-0.008261742,0.029970648
0.0761164,-0.036858276,0.23301056,-0.4818798,-1.8831723,-0.9278779,-0.17552948,-1.1435964,-0.9925752,0.012105674,-0.033889115
0.12936829,-0.6698544,0.21731593,-1.3782475,-0.5636641,0.90381193,0.058324087,0.49715275,-0.67230064,-0.0735634,0.001088969
-0.06476866,-0.09911631,-0.25670815,-0.7150475,-2.3945684,-0.8454038,0.0030559942,-0.74360335,-0.44892478,-0.020514773,0.054248914
0.071374744,-1.4900231,0.2864637,-0.61932385,-1.7773688,-1.0692005,-0.03536616,-1.0515478,-1.0314196,0.003914957,-0.037341144
0.07590412,-0.71395266,-0.38121852,-0.7906167,0.22753792,-0.7087059,0.2475249,-0.8732966,-0.7606983,-0.0019297722,0.18196952
-0.16111964,0.0794543,-0.8716225,-0.82855135,-0.22761579,-0.23147394,-0.018439194,-0.103166685,-0.5002955,0.060901202,-0.1413964
-0.013696133,-0.79539585,-0.02237212,-0.84434354,1.0834582,1.70515,0.044981394,0.9776748,-0.32115555,0.082942225,-0.03568436
-0.029627657,-0.86613774,-0.68605614,-0.09022817,0.0743269,1.8936619,0.2367978,1.0476995,-0.436267,0.15438771,-0.08641886
-0.06143743,-1.045676,0.30984586,-1.4568578,-1.6278595,1.3566598,-0.00048019865,0.6333047,-0.6333399,-0.0037349015,0.013522497
-0.15886948,-0.21896793,-0.2736144,-0.8953314,-0.64470387,0.968432,-0.1742146,0.5279924,-0.29989204,-0.073529296,-0.1849194
0.10222796,-1.4345729,0.17615063,-0.82977295,-2.2226098,-0.7001146,-0.09968845,-0.60586214,-1.0267006,0.01986227,0.10793695
